"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"uia","EN-154-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-154.html",200,TRUE,275,"6c09e909554fa5e410d36be851518ef602835532",NA,NA
"uia","PRA045-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra045.html",404,FALSE,NA,NA,NA,NA
"uia","NAT200-1",2026,"V","https://www.uia.no/studier/emner/2026/var/nat200.html",200,TRUE,275,"60f9682620866ad77d6086b576d1c8fda158529f",NA,NA
"uia","EN-155-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-155.html",200,TRUE,275,"fd6005a9dbd675abd44e35ad480e5cf5e48a7efa",NA,NA
"uia","EN-156-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-156.html",200,TRUE,275,"12971d49e1c6a4c569bea5f4d4089ab0a5f9ad68",NA,NA
"uia","MA-189-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-189.html",200,TRUE,275,"862bf124f0b2f84294f258d2caac49818e6e337f",NA,NA
"uia","MA-190-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-190.html",404,FALSE,NA,NA,NA,NA
"uia","PRA1-101-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-101.html",404,FALSE,NA,NA,NA,NA
"uia","IDR140-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr140.html",404,FALSE,NA,NA,NA,NA
"uia","PRA046-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra046.html",404,FALSE,NA,NA,NA,NA
"uia","IDR207-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr207.html",200,TRUE,275,"31bea87667b8322c7352880690135304159f32b6",NA,NA
"uia","HI-131-1",2026,"V","https://www.uia.no/studier/emner/2026/var/hi-131.html",404,FALSE,NA,NA,NA,NA
"uia","SV-305-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-305.html",200,TRUE,275,"8e4bedb141d5d1023a24383af6ee057cc11b8311",NA,NA
"uia","SV-215-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-215.html",200,TRUE,275,"e991f0ca456e332d42448c60061b338aac584f39",NA,NA
"uia","SV-216-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-216.html",200,TRUE,275,"c5e0a2a6ca871670a5e9a0c0b5fc519cea67f026",NA,NA
"uia","FR-130-1",2026,"V","https://www.uia.no/studier/emner/2026/var/fr-130.html",200,TRUE,275,"5dae8052d8ea6d37e32f0d8dd2dbba8f94655b29",NA,NA
"uia","ERN208-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern208.html",200,TRUE,275,"934b139db15163f49cf46d3254528b0c72320dc6",NA,NA
"uia","MU-156-1",2026,"V","https://www.uia.no/studier/emner/2026/var/mu-156.html",200,TRUE,275,"b868095b3b2c6bf09b607851a95d80e08ed6de15",NA,NA
"uia","SV-144-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-144.html",404,FALSE,NA,NA,NA,NA
"uia","SV-158-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-158.html",200,TRUE,275,"f3741ce9267028100a1c4593b88876bb9c0bcbb3",NA,NA
"uia","FR-126-1",2026,"V","https://www.uia.no/studier/emner/2026/var/fr-126.html",404,FALSE,NA,NA,NA,NA
"uia","MA-457-1",2025,"H","https://www.uia.no/studier/emner/2025/host/ma-457.html",200,TRUE,275,"90eb6e3e99d01f026635a30941af0551dd750ae8",NA,NA
"uia","NO-156-1",2025,"H","https://www.uia.no/studier/emner/2025/host/no-156.html",404,FALSE,NA,NA,NA,NA
"uia","NAT114-1",2025,"H","https://www.uia.no/studier/emner/2025/host/nat114.html",404,FALSE,NA,NA,NA,NA
"uia","NO-502-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-502.html",404,FALSE,NA,NA,NA,NA
"uia","NAT119-1",2025,"H","https://www.uia.no/studier/emner/2025/host/nat119.html",200,TRUE,275,"b9837770a82231766a0aaa9a1a7ac59720b10133",NA,NA
"uia","NO-170-1",2025,"H","https://www.uia.no/studier/emner/2025/host/no-170.html",200,TRUE,275,"7dcd1e7bf6afec220f204a64a5ab07ef0b62abeb",NA,NA
